38 1 9.50627e-05 0.000756081 -8.86466e-05 0.000253994 0.00368853 0.0921498 0 22.5 91.4438 0.01085 0 0.02415
39 1 -0.000152313 0.000430384 2.8663e-05 -0.000438585 -0.00826306 0.0399652 0 22.5 96.3673 0.01715 0 0.01785
40 1 -4.26413e-05 0.000955951 0.000223577 -0.000480916 0.00355642 -0.0405865 0 22.5 93.8823 0.00595 0 0.02905
41 1 -3.51062e-05 0.000437776 -0.000188308 -0.00015328 0.00166965 0.0207536 0 22.5 94.8142 0.01855 0 0.01645
42 1 5.11753e-05 0.000109691 4.61632e-05 0.000666386 -0.00153882 -0.0171473 0 22.5 90.2946 0.0322 0 0.0028
43 1 -5.01874e-05 0.000898457 0.000148999 0.000422654 0.00227902 -0.105218 0 22.5 90.5838 0.0301 0 0.0049
44 1 0.000118488 -0.000776736 -3.27799e-05 -0.000464277 0.000504138 -0.0190716 0 22.5 96.7805 0.0133 0 0.0217
45 1 2.53764e-05 0.000212251 -8.69077e-05 0.000132315 0.00160681 0.0954944 0 22.5 93.961 0.0098 0 0.0252
46 1 -0.00013934 0.000302508 -3.8109e-05 0.000580034 0.0049708 -0.155749 0 22.5 96.1808 0.0042 0 0.0308
47 1 6.75462e-05 0.000359221 -0.000135595 0.000909668 -0.00151663 0.0722835 0 22.5 95.2689 0.0175 0 0.0175
49 1 5.6305e-05 -0.000152978 -4.18817e-05 -0.000763664 -0.000954762 -0.0862011 0 22.5 88.372 0.0294 0 0.0056
50 1 -2.85768e-05 -2.98622e-05 -0.000282659 0.000107036 0.00263668 -0.084141 0 22.5 52.7343 0.03255 0 0.00245
53 1 4.60508e-05 -3.18217e-05 -8.33948e-05 0.000553246 0.00024077 -0.119754 0 22.5 95.9339 0.00245 0 0.03255
54 1 -3.41825e-05 -0.000370614 -6.02032e-07 0.000665999 0.00144895 -0.00186271 0 22.5 96.2721 0.00875 0 0.02625
55 1 0.000121194 -0.000427722 -6.15716e-05 -0.000540307 -0.000294877 -0.0517698 0 22.5 92.4 0.02975 0 0.00525
56 1 8.87495e-05 -0.000103904 -0.000110297 -0.000781866 -0.00119337 0.0629893 0 22.5 96.4559 0.02765 0 0.00735
57 1 -1.43411e-05 0.000736298 -0.000153249 -0.00045104 -0.00222373 -0.00220374 0 22.5 96.4638 0.0007 0 0.0343
59 1 9.20261e-05 0.000119798 9.19053e-05 0.000761596 -0.00302614 -0.118626 0 22.5 96.1667 0.00175 0 0.03325
60 1 2.66284e-05 0.000361714 8.66444e-05 -0.000469464 0.00338543 0.096322 0 22.5 93.7214 0.0119 0 0.0231
61 1 0.000263883 0.00057562 3.33869e-05 -0.00012981 -0.00211457 -0.125907 0 22.5 91.6061 0.02905 0 0.00595
63 1 0.000169622 1.87216e-05 8.11953e-05 -0.000432672 -0.00109369 -0.0447752 0 22.5 87.2708 0.01855 0 0.01645
64 1 0.000223059 0.000394646 -9.67701e-05 0.000679025 0.002016 0.0850483 0 22.5 93.6713 0.0105 0 0.0245
65 1 6.15255e-05 3.80494e-06 0.000155213 5.10151e-05 0.00272549 0.0633903 0 22.5 86.9185 0.03395 0 0.00105
67 1 3.9764e-05 0.000129421 0.000223169 0.000332746 4.73483e-05 0.152665 0 22.5 93.5528 0.0154 0 0.0196
69 1 6.39699e-05 -0.000258834 -0.000222146 -0.000602104 0.000821777 0.0248358 0 22.5 96.0913 0.0049 0 0.0301
70 1 -0.000128986 -0.000481415 -7.15896e-06 -0.000201743 -0.00509282 0.105679 0 22.5 94.5194 0.0021 0 0.0329
71 1 -9.10298e-05 0.000328048 0.000192173 0.000431893 -0.00279407 -0.106795 0 22.5 97.3082 0.0105 0 0.0245
72 1 -0.000283814 -0.000727968 1.05441e-05 6.94287e-05 -0.000498374 -0.0784833 0 22.5 96.7603 0.01925 0 0.01575
73 1 3.21108e-06 -0.00104043 0.000185658 0.000933238 -0.00606799 0.025493 0 22.5 92.98 0.00525 0 0.02975
74 1 8.73379e-05 0.000819469 -9.28406e-05 0.000244623 -0.005134 -0.00856949 0 22.5 97.5613 0.0329 0 0.0021
75 1 0.00012535 0.000120844 0.000106131 0.000549036 0.00796991 -0.151437 0 22.5 93.1771 0.028 0 0.007
76 1 -5.58031e-05 0.000386458 1.7186e-05 -0.000453869 -0.00564942 0.152679 0 22.5 97.6339 0.0007 0 0.0343
77 1 -3.65189e-05 0.000206216 0.000150643 -0.000695115 5.93932e-05 -0.145286 0 22.5 92.0878 0.02625 0 0.00875
78 1 0.000235599 0.000639991 -0.000160818 0.000165932 -0.00503193 0.0234635 0 22.5 94.4154 0.0126 0 0.0224
79 1 -2.25131e-05 -0.00083294 -8.66915e-05 0.000166793 0.00241843 0.0511674 0 22.5 94.8045 0.03465 0 0.00035
80 1 -0.000166418 0.000395552 -0.00012426 0.000865641 -0.00210118 -0.0970131 0 22.5 96.7165 0.03045 0 0.00455
81 1 0.000345356 0.000188883 -0.00031366 -0.000290301 0.000420137 -0.144873 0 22.5 95.3981 0.00105 0 0.03395
82 1 0.00010502 -0.000472241 -1.19938e-05 -0.000134704 -0.00448235 -0.121636 0 22.5 88.0903 0.0336 0 0.0014
83 1 -3.90274e-05 0.000660228 8.36658e-05 -4.71675e-05 0.000591984 -0.10719 0 22.5 89.4548 0.02135 0 0.01365
84 1 2.14738e-05 0.000460776 -3.09565e-05 -0.00049801 -0.000588524 -0.122527 0 22.5 95.1549 0.0308 0 0.0042
85 1 -9.36207e-05 -0.000521539 -0.000169851 0.000129742 0.00503933 -0.0594875 0 22.5 94.6457 0.0035 0 0.0315
87 1 -0.000109675 0.000749995 8.81079e-05 -7.94825e-05 0.00120659 -0.127374 0 22.5 96.3501 0.00735 0 0.02765
88 1 0.000188584 -0.000446903 -1.14051e-05 -0.000538448 -0.00143154 -0.127114 0 22.5 96.6093 0.01365 0 0.02135
89 1 3.96908e-05 0.000592993 -0.000218267 -0.000129768 0.00321961 -0.114569 0 22.5 73.9712 0.02765 0 0.00735
90 1 0.000268334 0.000265378 8.39349e-05 0.000343288 0.000844534 0.106548 0 22.5 93.7823 0.02135 0 0.01365
91 1 7.23465e-05 0.00025529 3.02511e-05 0.000585063 -0.0056877 -0.0901701 0 22.5 93.3626 0.02135 0 0.01365
92 1 -0.000158979 1.13014e-05 3.77945e-05 0.000882806 -0.00216909 -0.0586291 0 22.5 95.2179 0.021 0 0.014
93 1 -6.27219e-05 -0.000522793 -1.28249e-05 0.000168583 0.00634556 0.0792937 0 22.5 90.2703 0.0203 0 0.0147
94 1 -0.000153898 -0.00071135 0.000230148 -0.000137802 -0.00204176 0.080898 0 22.5 99.9928 0.021 0 0.014
95 1 -0.000101656 -0.000705749 -5.7292e-05 -0.000895652 0.000407678 -0.0288712 0 22.5 94.7397 0.00875 0 0.02625
96 1 0.000127479 -0.000910195 0.000206991 0.000211475 0.00203722 -0.0981964 0 22.5 91.6159 0.01015 0 0.02485
97 1 1.99616e-05 -0.00021373 0.000124689 0.000854163 -0.00328736 -0.0436621 0 22.5 82.5482 0.021 0 0.014
99 1 0.000309014 -0.000422773 0.000115402 -0.000243585 0.00449941 0.0702379 0 22.5 86.0883 0.00525 0 0.02975
100 1 -0.000101012 0.000406221 -0.000171126 0.000551896 0.0062528 -0.0756612 0 22.5 91.7121 0.01505 0 0.01995
101 1 0.000281112 -0.000410134 -7.63953e-05 -0.000124014 0.00773433 -0.154699 0 22.5 95.344 0.0035 0 0.0315
102 1 -4.53725e-06 -0.000604575 4.26846e-05 0.000808209 -0.000904099 -0.0518349 0 22.5 87.9123 0.0224 0 0.0126
104 1 -5.24019e-06 0.000615061 0.000177348 -0.000352712 -0.00228121 -0.0367134 0 22.5 91.0594 0.00805 0 0.02695
106 1 -0.000207089 -0.000592571 4.78266e-05 0.000767895 -0.0035147 0.0344163 0 22.5 96.4038 0.0217 0 0.0133
107 1 -0.000161946 0.000102725 -4.18654e-05 0.000710597 0.00366312 -0.0689408 0 22.5 93.3793 0.0231 0 0.0119
108 1 3.94732e-07 -0.000330383 -0.000187463 -0.000906802 -0.000453883 -0.0661941 0 22.5 96.5656 0.0189 0 0.0161
109 1 9.13705e-05 0.000329972 -4.06312e-05 0.00050728 0.00601881 0.0890229 0 22.5 96.9315 0.0091 0 0.0259
110 1 1.07712e-05 0.000727221 -2.0384e-05 0.000239445 -0.0018941 -0.103393 0 22.5 95.5057 0.00035 0 0.03465
111 1 5.44554e-05 -0.000405605 -0.000139375 0.000260982 -0.00106464 0.0010756 0 22.5 53.8148 0.02555 0 0.00945
113 1 0.000132047 2.25782e-05 0.000113121 0.000102437 0.00541101 -0.157296 0 22.5 89.2188 0.0336 0 0.0014
114 1 -9.09402e-05 -7.04789e-05 9.81041e-05 -0.000789298 -0.00131125 0.131836 0 22.5 96.47 0.0231 0 0.0119
115 1 0.00033319 0.00109945 8.77141e-05 -0.000405035 -0.00457084 0.00572009 0 22.5 95.6839 0.00595 0 0.02905
116 1 -0.000136003 -0.000869553 0.000182268 -7.70001e-05 -0.000434492 -0.0779626 0 22.5 95.9385 0.00735 0 0.02765
117 1 2.65314e-05 0.000451358 0.00021164 -2.80109e-05 -0.000379889 -0.0604791 0 22.5 53.9392 0.0308 0 0.0042
118 1 0.00020102 0.000217026 -9.95089e-05 0.000331305 -0.000430726 -0.00422794 0 22.5 73.1141 0.03045 0 0.00455
120 1 -0.00035364 5.07328e-05 -0.000142 -1.74788e-05 0.00427624 -0.0189545 0 22.5 17.0792 0.0238 0 0.0112
121 1 -0.000180726 0.000146913 -0.000179335 -0.000678251 0.00711264 -0.00322346 0 22.5 92.3484 0.0203 0 0.0147
122 1 -0.000116794 -0.00038476 2.02817e-05 0.000363312 0.000407156 -0.0241727 0 22.5 98.812 0.0238 0 0.0112
123 1 -1.83985e-05 -0.000114995 7.21374e-05 0.000787521 0.00761914 -0.0541652 0 22.5 85.3748 0.0084 0 0.0266
124 1 -0.000217118 -0.00012482 5.36547e-05 -0.00042389 0.00112643 -0.145949 0 22.5 96.9003 0.0049 0 0.0301
125 1 -1.46634e-05 0.000247854 8.21105e-05 -0.000160139 -0.00430786 0.0593046 0 22.5 96.6081 0.00385 0 0.03115
127 1 0.000184345 0.000821286 0.000283948 3.1651e-05 0.00159875 0.0282274 0 22.5 97.8582 0.01225 0 0.02275
128 1 -0.000373071 0.000217062 5.96233e-05 -0.000418025 -0.00363858 -0.123912 0 22.5 90.4885 0.0133 0 0.0217
129 1 -7.95224e-05 0.000510464 -0.000152043 -0.000468595 -0.000887969 0.0645555 0 22.5 93.7188 0.00875 0 0.02625
130 1 -2.42408e-06 0.000274991 -0.000116709 -0.00102709 -0.00402127 -0.1069 0 22.5 94.9733 0.0042 0 0.0308
131 1 -9.66336e-05 0.000781715 2.4725e-05 0.000487798 -0.00148825 -0.000810553 0 22.5 78.2717 0.0245 0 0.0105
132 1 -0.000217159 -0.000117551 -0.000196095 -0.000582 -0.00404607 -0.12565 0 22.5 80.3175 0.0315 0 0.0035
133 1 -9.39375e-05 0.000154725 -0.000127984 -1.37125e-05 -0.00380891 0.138405 0 22.5 92.6687 0.0042 0 0.0308
134 1 -0.000288652 -0.000655757 -0.00014127 0.000109863 -0.00551982 -0.139502 0 22.5 86.6016 0.0301 0 0.0049
135 1 3.54644e-05 0.000396501 7.50292e-05 -0.000356774 -0.000902451 0.106137 0 22.5 96.9941 0.01225 0 0.02275
136 1 0.000177899 6.49256e-05 0.000146783 0.000669156 -0.00283763 0.033219 0 22.5 91.91 0.01505 0 0.01995
137 1 3.749e-05 -0.00023209 0.000156572 0.00028515 -0.00757526 -0.164116 0 22.5 96.2131 0.03255 0 0.00245
139 1 1.73088e-05 0.000203091 4.58807e-05 0.000388222 0.00404081 -0.00174624 0 22.5 62.583 0.03255 0 0.00245
140 1 -0.000152253 0.00010679 3.48947e-05 -0.000431216 -0.00351367 -0.143801 0 22.5 94.5428 0.0231 0 0.0119
141 1 -2.26968e-05 -0.000913111 0.000110702 -4.55709e-05 -0.000265365 0.0225901 0 22.5 98.0819 0.0049 0 0.0301
142 1 -6.42313e-05 -0.000679119 0.00024208 0.000527382 -0.000753728 0.0118781 0 22.5 96.1681 0.00525 0 0.02975
143 1 0.000264914 -0.00084352 -0.000134506 -0.000154998 0.00461215 0.00622248 0 22.5 95.8898 0.0119 0 0.0231
144 1 0.000197938 -0.000115228 -0.000108671 -0.000898044 -0.00291119 -0.0859728 0 22.5 94.7888 0.01015 0 0.02485
145 1 4.29431e-05 0.000211006 -9.64195e-05 0.000122188 0.00147502 0.0138079 0 22.5 63.1091 0.00735 0 0.02765
146 1 -0.000204556 0.000970996 -7.36091e-05 -0.000282988 0.00150661 0.0436402 0 22.5 92.8288 0.01715 0 0.01785
147 1 4.12679e-05 0.000137026 -1.568e-05 -0.000230772 0.00141574 0.116833 0 22.5 94.8438 0.00805 0 0.02695
148 1 9.88481e-05 0.000500929 -7.21245e-06 -0.000378933 0.00113943 0.0229206 0 22.5 92.5228 0.02555 0 0.00945
149 1 -3.69135e-05 -0.000874097 0.000193933 -0.000237359 -0.00528295 0.0765835 0 22.5 92.9331 0.0056 0 0.0294
150 1 0.000249418 -0.000303661 -2.03314e-05 0.000792391 0.000404046 0.00883944 0 22.5 97.0731 0.0035 0 0.0315
151 1 0.000153134 -0.000572158 -0.000167474 0.000202985 0.000944568 -0.148782 0 22.5 85.3578 0.0217 0 0.0133
152 1 0.000113405 -0.000145231 -1.57756e-05 -0.000372766 0.00270297 0.154742 0 22.5 97.5075 0.0021 0 0.0329
153 1 -6.98893e-05 0.000399363 -0.000170867 2.19102e-05 0.00326287 -0.0972315 0 22.5 90.759 0.02415 0 0.01085
156 1 -0.000171391 0.000741454 -9.0737e-05 -0.000318476 0.000342684 0.00996964 0 22.5 95.515 0.01155 0 0.02345
157 1 -0.000141617 0.000287355 -9.08375e-05 -6.47865e-06 -0.000126844 -0.171546 0 22.5 97.1123 0.01015 0 0.02485
158 1 -0.000132311 0.000574721 -7.28012e-05 -5.09838e-05 -0.0018612 -0.0637549 0 22.5 91.046 0.01995 0 0.01505
159 1 0.00011416 -8.54551e-05 -6.66505e-05 -0.000722487 -0.00127102 -0.0295886 0 22.5 97.8993 0.02345 0 0.01155
160 1 -0.000242885 0.000201478 -8.19991e-05 0.000712966 0.00134287 -0.0466307 0 22.5 96.287 0.0301 0 0.0049
161 1 0.000235122 -0.000463933 2.27004e-05 0.000636759 0.000825473 -0.0878735 0 22.5 87.5679 0.03045 0 0.00455
162 1 -0.000106444 0.000869076 6.08406e-05 2.42982e-05 0.00243318 -0.0833339 0 22.5 92.9348 0.00665 0 0.02835
163 1 -2.77554e-05 0.000497817 -1.9447e-05 -4.32164e-05 0.0024346 -0.11246 0 22.5 97.0212 0.007 0 0.028
164 1 -0.000241237 -5.92185e-05 0.000222898 0.000976988 -0.00128669 -0.0411116 0 22.5 95.5843 0.0077 0 0.0273
165 1 -0.000110308 0.000373561 -0.000115843 -0.000637902 -0.00396717 -0.122784 0 22.5 96.5074 0.0084 0 0.0266
166 1 1.68448e-05 -2.53386e-05 -0.000296805 -0.000258127 -0.00206848 0.128726 0 22.5 92.8374 0.0056 0 0.0294
167 1 0.000198099 0.000280121 0.000118364 7.23425e-05 0.00157329 0.154456 0 22.5 93.0897 0.02135 0 0.01365
168 1 -0.000103495 0.000233113 4.18972e-05 -0.00037912 0.00286124 -0.133726 0 22.5 91.538 0.02695 0 0.00805
169 1 4.74583e-05 -0.000373142 3.83464e-05 -0.000404823 -0.00452922 0.0237042 0 22.5 96.0758 0.0182 0 0.0168
170 1 -4.83519e-05 -7.84714e-05 -0.000267618 0.000584665 0.00112222 0.0735849 0 22.5 95.2002 0.0168 0 0.0182
171 1 0.000241659 0.00011298 0.000139485 0.00040458 0.00733816 0.121307 0 22.5 95.1654 0.00805 0 0.02695
172 1 8.14031e-05 0.000123499 1.83768e-05 0.000520012 0.000600042 0.0966767 0 22.5 92.1729 0.0035 0 0.0315
173 1 -0.000289242 -9.01244e-05 -6.84158e-06 0.000502118 0.00109656 0.103237 0 22.5 94.6054 0.00175 0 0.03325
174 1 0.00010582 -0.000219373 -0.000283183 0.000880172 -0.00198887 -0.0176798 0 22.5 92.6981 0.01085 0 0.02415
175 1 -9.41214e-05 -0.000264978 3.02327e-06 0.000493988 -0.00662919 -0.0674923 0 22.5 89.1838 0.02555 0 0.00945
176 1 6.1828e-05 0.000134297 -0.000116616 2.85011e-05 -0.00445644 -0.16218 0 22.5 93.7754 0.0021 0 0.0329
177 1 6.01299e-05 -0.000863098 2.47695e-05 0.000427437 0.0026102 0.109311 0 22.5 96.4682 0.02275 0 0.01225
178 1 0.000150176 -0.000440256 -4.40898e-05 -4.31456e-06 -0.00389856 0.104338 0 22.5 93.1081 0.03325 0 0.00175
179 1 2.63395e-06 -0.000296236 7.31892e-05 -0.000139405 0.00382906 -0.125557 0 22.5 95.1175 0.00385 0 0.03115
180 1 5.81462e-05 -9.78923e-05 3.17475e-05 0.000491139 0.00564852 -0.0237284 0 22.5 60.1851 0.021 0 0.014
182 1 0.000232979 -0.000666708 -1.68808e-05 0.000218758 -0.000907677 0.117585 0 22.5 94.1463 0.01715 0 0.01785
183 1 -0.000153839 7.17791e-05 9.23558e-05 -0.000136243 0.00163004 -0.0690646 0 22.5 40.7724 0.00945 0 0.02555
184 1 0.00010516 -0.000312334 7.42859e-05 0.000772411 -0.00429539 0.00940908 0 22.5 93.6527 0.02975 0 0.00525
185 1 -3.01207e-05 -0.000220552 6.17599e-05 -0.000382096 -0.00281797 -0.0929316 0 22.5 96.7232 0.00735 0 0.02765
186 1 -1.42852e-05 0.000271115 0.000299155 0.000791461 0.00413888 -0.0806749 0 22.5 89.431 0.03395 0 0.00105
187 1 -3.65831e-06 0.000322707 0.000118415 -0.0004081 -0.00197222 0.138106 0 22.5 95.6223 0.0217 0 0.0133
188 1 -7.86565e-05 0.000839607 -3.2644e-05 -0.000296483 0.003974 0.0325261 0 22.5 94.5474 0.0147 0 0.0203
189 1 0.000329393 0.000263385 -0.000120408 0.00114629 0.000685954 -0.0771161 0 22.5 91.6589 0.01225 0 0.02275
190 1 9.49824e-05 0.000183152 6.31951e-05 -0.00106831 0.000210237 0.00552323 0 22.5 97.832 0.00385 0 0.03115
191 1 0.000184569 -0.000568146 -9.57561e-05 0.000365052 -0.0095531 0.0425037 0 22.5 92.5054 0.0063 0 0.0287
192 1 0.000194429 5.25198e-05 0.000156733 0.000647647 0.00640645 -0.0212729 0 22.5 94.5106 0.01295 0 0.02205
194 1 -0.000209902 -1.47609e-05 -8.8315e-05 3.0486e-05 -0.00527752 -0.145308 0 22.5 85.7895 0.0273 0 0.0077
195 1 4.98291e-05 0.00048662 0.000195009 -0.000228265 0.00204819 0.148159 0 22.5 95.9687 0.00945 0 0.02555
196 1 4.28271e-05 0.000520812 0.000104204 -0.000215569 -0.00323163 -0.0896925 0 22.5 94.5081 0.0189 0 0.0161
197 1 0.000331017 0.00038203 5.27269e-05 -0.000209181 -0.00175391 -0.141992 0 22.5 96.6284 0.0287 0 0.0063
198 1 0.000163516 0.000651384 5.35029e-05 0.000543684 -0.000677062 -0.0220021 0 22.5 97.1526 0.0091 0 0.0259
202 1 0.000144906 0.000658262 0.000200057 0.00040393 -0.00535936 0.0842858 0 22.5 94.2178 0.0035 0 0.0315
203 1 -0.000110648 -0.000101985 -3.95738e-06 0.000434687 -0.00028132 -0.149081 0 22.5 96.6959 0.01785 0 0.01715
204 1 4.07155e-05 -0.000672889 0.000159944 -0.000249151 0.00289026 -0.0592203 0 22.5 98.1144 0.0119 0 0.0231
205 1 0.000148821 0.000186643 0.00018317 -0.000217963 0.000326328 0.141405 0 22.5 88.3581 0.0231 0 0.0119
206 1 0.000175263 -0.000308468 -0.00018707 -0.000310669 -0.00276329 -0.157424 0 22.5 95.3606 0.00105 0 0.03395
207 1 -0.000108299 0.000371953 9.87806e-05 5.93185e-05 -0.0010779 0.146167 0 22.5 97.6409 0.01575 0 0.01925
208 1 0.000370324 -0.000751838 -3.96122e-06 0.000526432 -0.000501313 -0.088294 0 22.5 97.5598 0.01575 0 0.01925
209 1 0.000147292 3.99256e-05 -2.39634e-07 -0.000187268 0.00106066 0.168396 0 22.5 97.7819 0.0189 0 0.0161
210 1 -0.000201232 -0.000569915 -0.000250235 -0.000323966 0.00109691 -0.073423 0 22.5 48.3019 0.0322 0 0.0028
212 1 -3.08157e-05 -0.00078244 4.69826e-05 -0.000377376 -0.00100266 -0.123857 0 22.5 96.6686 0.02415 0 0.01085
213 1 -9.7734e-06 5.60552e-05 -9.58046e-05 0.000551736 0.000305829 0.0295084 0 22.5 95.2476 0.00595 0 0.02905
215 1 -7.59567e-06 0.000496249 -4.63448e-05 8.07647e-05 0.00182548 0.109701 0 22.5 95.9374 0.0105 0 0.0245
216 1 -1.29239e-05 4.88587e-06 -0.000298449 -0.000419041 -0.00122328 -0.10469 0 22.5 89.8778 0.02065 0 0.01435
217 1 0.000402378 0.000642339 8.65118e-05 -0.000199031 -0.00389756 0.0704689 0 22.5 97.0139 0.0203 0 0.0147
222 1 -0.000117137 6.03276e-05 -3.24374e-05 -0.00041001 -0.000549587 0.154267 0 22.5 94.8957 0.0056 0 0.0294
223 1 0.000111783 7.74371e-05 -8.9724e-05 0.00024762 0.00153801 -0.150008 0 22.5 95.2454 0.0035 0 0.0315
224 1 2.97008e-05 -0.000613427 -9.00134e-05 0.000242609 0.00393756 0.110993 0 22.5 96.7148 0.02415 0 0.01085
225 1 -0.00011861 -0.00018166 4.08001e-05 -0.000487755 0.000604141 -0.00766967 0 22.5 77.3943 0.0336 0 0.0014
226 1 7.65699e-05 -0.000532962 0.000174218 0.00062065 -0.000526342 0.00110888 0 22.5 88.9703 0.0189 0 0.0161
227 1 -9.88127e-05 -0.000130858 9.17954e-05 0.000132776 -0.00222067 -0.165627 0 22.5 96.9533 0.0133 0 0.0217
228 1 -7.19416e-05 -0.00017378 -0.000264789 1.72769e-05 -0.00222113 -0.167497 0 22.5 95.6213 0.0077 0 0.0273
229 1 0.000104354 0.000244359 0.000219162 0.000364511 -0.000605752 0.145571 0 22.5 98.1838 0.0273 0 0.0077
230 1 -0.000169397 -0.000240526 6.71121e-05 6.78643e-05 0.000373928 0.158031 0 22.5 97.9618 0.03045 0 0.00455
231 1 8.41072e-05 -0.000445386 2.01535e-05 0.000196898 0.00442789 -0.155693 0 22.5 95.0733 0.0119 0 0.0231
232 1 6.92831e-05 -1.51571e-05 0.000157406 0.000153086 0.00175587 0.0960574 0 22.5 91.5084 0.02065 0 0.01435
233 1 -3.51852e-06 -0.000465582 -2.0778e-05 -0.000357535 0.00437289 0.0283786 0 22.5 93.8559 0.00175 0 0.03325
234 1 0.00026967 0.000700951 1.20546e-05 -4.33084e-05 -0.00208548 -0.0583705 0 22.5 83.7038 0.0336 0 0.0014
235 1 3.94937e-05 0.000212887 5.32698e-05 0.00055126 -0.000806863 -0.117935 0 22.5 90.9649 0.00315 0 0.03185
236 1 3.59688e-05 -0.00054826 -0.000121146 -0.000933826 -0.000531768 0.0312661 0 22.5 88.8852 0.02415 0 0.01085
237 1 -0.000148965 -0.000608738 -3.98987e-05 0.000154191 0.00268144 0.052492 0 22.5 96.5012 0.00105 0 0.03395
238 1 -9.5586e-05 0.00057266 -6.53006e-05 0.000160554 -0.0036734 -0.104528 0 22.5 97.713 0.00945 0 0.02555
239 1 3.80006e-06 -2.06505e-05 0.000260523 0.000373376 -0.000933801 0.128115 0 22.5 96.0005 0.01995 0 0.01505
240 1 -7.67351e-05 -0.000315303 -0.000286647 0.000197073 0.000625188 -0.0275345 0 22.5 27.1581 0.0224 0 0.0126
241 1 -0.000329651 0.000700872 -0.000176317 9.48008e-05 -0.0045311 -0.142992 0 22.5 93.0946 0.01645 0 0.01855
243 1 -0.000113207 0.000296994 -0.000155498 0.000231168 0.00536792 0.159164 0 22.5 96.7548 0.0273 0 0.0077
244 1 4.39128e-05 0.000378496 1.87443e-05 -0.000179129 -0.00317216 0.108151 0 22.5 97.3321 0.00245 0 0.03255
